,language,source
2945,normal,"http://digilander.libero.it/albino1997/"
2946,unionQueries,"http://digilander.libero.it/acido91/ union union select"
2947,normal,"http://digilander.libero.it/facebook401/"
2948,unionQueries,"http://digilander.libero.it/antony87dgl1/ union"
2949,normal,"http://digilander.libero.it/securefacebook/"
2950,illegalLogic,"http://digilander.libero.it/facebookchatplus/ orderby and"
2951,normal,"http://digilander.libero.it/giopappo123/"
2952,normal,"http://digilander.libero.it/jaceboot/"
2953,normal,"http://digilander.libero.it/loginfoto/"
2954,inferenceAttack,"http://digilander.libero.it/segreti1969/ or = if"
2955,normal,"http://digilander.libero.it/anidavi/"
2956,normal,"http://digilander.libero.it/suzzarellu/"
2957,tautologies,"http://digilander.libero.it/PhotoProfileFacebook/ = ="
2958,unionQueries,"http://digilander.libero.it/wolf.gs/ union waitfor union"
2959,inferenceAttack,"http://digilander.libero.it/game_play/ union if"
2960,normal,"http://digilander.libero.it/franky833/"
2961,piggyBacket,"http://digilander.libero.it/baobao99/ or or ;"
2962,normal,"http://digilander.libero.it/Z.Ibrahimovic2011/"
2963,alternateEncoding,"http://digilander.libero.it/muaythai88/ hex"
2964,normal,"http://digilander.libero.it/facebookit/"
2965,normal,"http://digilander.libero.it/kekkogermanotta/"
2966,normal,"http://kjsa.com/2000w/htdocs/uGo.cfm?Go=www.paypal.com"
2967,alternateEncoding,"http://www.centroman.net/test/asp/asp/index.html select or ascii"
2968,normal,"http://www.paypal.com.fr.com.cgi.bin.cmd.3ss.verification.process-security.mise-6-jours.protection.bcuzmommysaidso.com/paypal/erreur.htm?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348"
2969,normal,"http://www.paypal.com.cgi-bin.webscr-cmd.login-run.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d43b16cv27.webtemplate.org/dispatch/"
2970,unionQueries,"http://www.paypal.com.fr.com.cgi.bin.cmd.1d.verification.process-security.mise-1-jours.protection.bcuzmommysaidso.com/paypal/erreur.htm?cmd=_error_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348 union"
2971,normal,"http://www.paypal.com.fr.com.cgi.bin.cmd.3s.verification.process-security.mise-5-jours.protection.bcuzmommysaidso.com/paypal/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365fe37ffd95520fe6b07a2d24b9c6ba5ebfe37ffd95520fe6b07a2d24b9c6ba5eb"
2972,normal,"http://www.paypal.com.fr.com.cgi.bin.cmd.8d.verification.process-security.mise-3-jours.protection.bcuzmommysaidso.com/paypal/Questions.php?cmd=_Informations&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365"
2973,unionQueries,"https://sites.google.com/site/habbomoedasgt/ convert dec union select"
2974,illegalLogic,"https://sites.google.com/site/haabbohoteell/ orderby"
2975,inferenceAttack,"http://www.connectx.zobyhost.com/ and"
2976,normal,"http://creditiperhabbogratissicuro100.blogspot.com/2011/02/habbo-crediti-gratis-sicuro-100.html"
2977,normal,"https://sites.google.com/site/freehabbocoinsgbbo00/"
2978,inferenceAttack,"http://mc2i-technologie.fr/xmlrpc/inde.php??tevreau union waitfor"
2979,normal,"http://www.paypal.com.id451f58f52x48f28ear5c4gf87aze.mmc.x10.mx/webscr.php"
2980,unionQueries,"http://mundovirtualhabbo.blogspot.com/2009_01_01_archive.html nvarchar union"
2981,normal,"http://creditgratosse.blogspot.com/2008/01/connnectoi_03.html"
2982,inferenceAttack,"http://mysticmelodies.com/images/smilies/www.paypal.com%202008/www.paypal.com%202008/www.paypal.com/us/webscr.html?cmd=_login-run union waitfor"
2983,unionQueries,"http://www.floridarentfinders.com/uploads/ws/css/www.paypal.com/cgi-bin/webscrcmd=_login-run/update.php ; and union"
2984,unionQueries,"http://paypollar.com.p12.hostingprod.com/wbsc.php select union select"
2985,procedures,"http://4dgeeks.com/us//paypal.com/cgi-bins/webscr.php?cmd=_login-run&amp;PayPalVerification&amp;dispatch=5885d80a13c0db1f702b5e20651bee68365c225e0a21574a369a6a3ed1f18284# = xp_cmdshell"
2986,normal,"http://www.miper.com/~albert/paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/cvv.html"
2987,tautologies,"http://www.miper.com/~albert/paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/cmd=_processing.html ="
2988,piggyBacket,"http://www.miper.com/~albert/www.paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/pin.html ;"
2989,normal,"http://www.miper.com/~albert/www.paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/user.php"
2990,illegalLogic,"http://www.miper.com/~albert/www.paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/mail.php xp_cmdshell shutdown convert"
2991,piggyBacket,"http://www.miper.com/~albert/www.paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/cvv.html base64 ;"
2992,normal,"http://www.miper.com/~albert/www.paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/cmd=_remove-limitations.html"
2993,normal,"http://www.miper.com/~albert/www.paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/cmd=_processing.html"
2994,illegalLogic,"http://www.miper.com/~albert/www.paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/cmd=_login-run.html and"
2995,normal,"http://www.miper.com/~albert/paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/cmd=_login-run.html#"
2996,tautologies,"http://www.miper.com/~albert/paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/cmd=_no-limitations.html ; ="
2997,normal,"http://www.miper.com/~albert/paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/mail.php"
2998,normal,"http://www.miper.com/~albert/paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/cmd=_remove-limitations.html"
2999,normal,"http://www.miper.com/~albert/paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/user.php"
3000,normal,"http://www.miper.com/~albert/paypal.com/.cgi-bin/webscrcmd=_login-submit&amp;dispatch=5885d80a13c0db1fa28a1d10438a80eb7282a82627b5dad3e8600c05b3c034d7/cmd=_login-run.html"
3001,normal,"http://www.aftervision.com/www.paypal.com/cgi-bin/webscrcmd_login.php"
3002,normal,"http://secure-sin-daxi-mps-it-produtti-i.organiccrap.com/portaleTitolari01/"
3003,piggyBacket,"http://portal-atendimento777.jelastic.regruhosting.ru/www.santander.com.br/portal-conta-corrente/cadastro-positivo/index1.php ‘ ;"
3004,normal,"http://lapazny.com/zz/Optus.html"
3005,piggyBacket,"https://www.uploadedsecurity.com.br/o/modules/cef/aapf/ ;"
3006,alternateEncoding,"http://pbsplublico2018.com.br/html/caixa.gov.br/pages/inter/index6.php int rot13"
3007,normal,"http://192.185.216.117/~alcid678/paginas/tgt/pi/home/caixa.gov.br/pages/inter/index.php"
3008,normal,"http://contasinativasseguro.cng.br/caixa/fgts-inativos/caixa.gov.br/pages/inter/index.php"
3009,normal,"http://www.music4.ro/maill.php?re-validation=13InboxLight.aspx=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1"
3010,normal,"http://spearheadassociate.org/Y.php"
3011,piggyBacket,"https://winnersqatar.com/oya/ = exec ;"
3012,normal,"http://sportinispokeris.com/images/banners/dk10/"
3013,inferenceAttack,"http://monopolypg.com/order/dropbox2016/Home/ = varchar else"
3014,piggyBacket,"http://krishnamotors.co/sco/validate.htm rot13 ;"
3015,illegalLogic,"http://ezeekart.co.in/pk/in.html and"
3016,normal,"http://pama-kartuzy.pl/wp-content/languages/facebox/login.php"
3017,normal,"https://hdhentaimovies.com/yahoo/fin/login.php?https://login.yahoo.com/?.src=ym&amp;.intl=us&amp;.lang=en-US"
3018,normal,"https://hdhentaimovies.com/yahoo/fin"
3019,normal,"http://bilgisagla.com/Testt/attiinnddeexx.php"
3020,procedures,"http://pointthailand.com/Inde/sahshe/index.html varchar xp_cmdshell"
3021,normal,"http://vienna-eg.com/Zip/Indezx.html"
3022,normal,"http://evadapk.com/11/goc/Googledocs/index.html"
3023,normal,"http://shivkrupapatpedhi.com/coin/admin/index.php"
3024,normal,"http://successpaytrenqu.com/bussin/plx/04a962fd6db530bc403d64ae8030154b/"
3025,tautologies,"http://93.186.200.151/portaleTitolari01/ if union like"
3026,normal,"http://serasa.experiam.com.br/login/index.html"
3027,normal,"http://sindaxi-mps-it-produtti-inter-net.dynamic-dns.net/portaleTitolari01/"
3028,unionQueries,"http://200.98.161.251/internetempresa/ ; = union"
3029,normal,"https://www.enginebazar.com/P/Index.html"
3030,procedures,"https://climalex.cl/wam/session/att-mailbox/ = union exec"
3031,normal,"http://magazineluiza.com.br.produtos.m90bt.com/produto.php?linkcompleto=smartphone-samsung-galaxy-j7-duos-16gb-dourado-dual-chip-4g-cam-13mp-selfie-5mp-flash-tela-5.5/p/2139657/te/gaj7/&amp;id=23"
3032,normal,"http://meuportalbndsnovo.com/"
3033,procedures,"http://anades.com.br/ativacao.marco2017/ativar.cadastros/chave.desatualizada/cliente.preferencial/pendente.atualizacao/comunicado/index1.php exec like shutdown"
3034,normal,"https://admwordpassnotification.000webhostapp.com/"
3035,piggyBacket,"http://it-web0ffice-0utlook-h3lpsevice.yw.lt/main.php?z=1 = ;"
3036,normal,"http://cartetitolares-mps-it.www1.biz/portaleTitolares1/"
3037,illegalLogic,"http://mmiiidesign.com/wp-includes/certificates/mail.framingham.edu.htm convert"
3038,alternateEncoding,"http://chandidasmahavidyalaya.org/ohraknio/240300281/rakyat.htm base64 like base64"
3039,normal,"http://atadantel.com/goodiesas.htm"
3040,procedures,"http://bridgesforwomen.org/page/gdoc/ like exec"
3041,normal,"http://hairstyleidea.net/wp-content/upgrade/o365/"
3042,procedures,"http://casadelaplaya.net/comadnndd/harsh-tag.ghjgfhsfghsgvsgsgsgghshgshg/34d44c4807e2728a4d739e7283e7f1f3/ union or exec"
3043,normal,"http://192.185.218.140/~esfiha/dhl/dhl.html"
3044,inferenceAttack,"http://www.mir-vam.ru/Zagruzka/site/session/update/AmericanExpress.com/AmericanExpress.com/ and"
3045,normal,"https://WWW.NNM.RU"
3046,normal,"http://fauth.silki.tk/login_1234.html"
3047,piggyBacket,"http://vk.silki.tk/photo_419.html ;"
3048,normal,"http://golosa.silki.tk/vote_419.html"
3049,unionQueries,"http://oauth.silki.tk/oauth_419.html and union select"
3050,illegalLogic,"http://vkotafffc.890m.com/ ; convert"
3051,piggyBacket,"http://deoppe.ga/dropbox/docusign/wmsbd/ ; ;"
3052,procedures,"http://picky.store/Your-Account-Check-Account-Login/Support/account/update-account-info/update-account-info/ sp_execwebtask"
3053,normal,"http://termodinamikaetazinetikakimikoa.blogspot.com/2014/06/dokumentu-garrantzitsu.html"
3054,normal,"http://pintureriaelarcoiris.com/components/com_newsfeeds/views/categories/tmpl/index-print.php/"
3055,normal,"http://mymates.de/SwissCom/"
3056,normal,"http://hentai-gold.com/Favors/zip/secure/page/"
3057,normal,"http://penis.zapto.org/"
3058,piggyBacket,"http://192.185.216.171/~portare/media/favicon/http/www-bankofamerica.com/BofAaccountChallenge/Secure-AcctsService/boa.html like = ;"
3059,normal,"http://7490d4d8.ngrok.io/wellsfargo/"
3060,normal,"http://tastyma.com/upload/login.alibaba.com/"
3061,normal,"http://ec2-54-169-95-13.ap-southeast-1.compute.amazonaws.com/ita"
3062,unionQueries,"http://recent-pix.com/matchprofile/ ; orderby union select"
3063,normal,"http://newmatchphotos09.890m.com//index.htm"
3064,piggyBacket,"http://wrkvalve.net/gmil/TurboTax/adm/ nvarchar ;"
3065,normal,"http://www.portalbndes.gov.br.suportebndes.com/"
3066,normal,"http://www.lzx-online.com/skin/install/default/default/images/Dropbox/Dropbox/Dirk/index.html"
3067,inferenceAttack,"http://108.167.188.250/~novop351/logon/ waitfor"
3068,alternateEncoding,"http://fast.appsorbtion.com/dedf bin"
3069,alternateEncoding,"http://pointthailand.com/matchy/index.htm base64"
3070,inferenceAttack,"http://stdrclinte.com.br/empresa/ = if"
3071,normal,"http://indexprofileform.96.lt/match/info"
3072,inferenceAttack,"http://newmatch903photos.96.lt/index.htm = waitfor"
3073,normal,"http://view-my-match-pics.96.lt/index.html/"
3074,normal,"http://www.mlineaitalia.com/wells-fargo.veri/index.php"
3075,procedures,"http://oknohome.ru/match2/index.htm = shutdown"
3076,inferenceAttack,"http://trquinn.com/wp-content/upgrade/information-account/wellsfargo-online/banking/ if"
3077,normal,"http://matchpiix.96.lt/photoz/"
3078,illegalLogic,"https://aakarshancollege.org/js/cornell.html and"
3079,tautologies,"http://172.93.99.179/pessoafisica.php like"
3080,normal,"http://busybeeautorepairs.com.au/wp-includes/random_compat/vastlo/cast_lo/ecurity_rss/rss_securitys/webroot/"
3081,piggyBacket,"http://newmatchrphotos.890m.com/index.htm xp_cmdshell ;"
3082,piggyBacket,"http://mypictures.96.lt/index.html/ -- = ;"
3083,illegalLogic,"http://mypictures.96.lt and"
3084,normal,"http://sexyadultvacations.com/admin/wr/cd/index.php"
3085,normal,"http://orianahotel.com/wp-content/uploads/new-images/linkdlm.htm"
3086,unionQueries,"http://orianahotel.com/wp-content/uploads/network/linkdlm.htm union union select"
3087,inferenceAttack,"https://document-download.000webhostapp.com and"
3088,normal,"http://debatewarz.com/wp-admin/network/Pep/"
3089,normal,"http://orianahotel.com/wp-content/uploads/image/linkdlm.htm"
3090,alternateEncoding,"http://orianahotel.com/wp-content/uploads/images/linkdlm.htm select hex"
3091,piggyBacket,"http://orianahotel.com/wp-content/uploads/gallary/linkdlm.htm ;"
3092,inferenceAttack,"http://icscards.nl.ivb1.top/ics/login/ics_login.php?icscards=G206cTOeZNyhdiLP5SW1xqVJHognzF&inloggen?=h7kWyKcD45IHsuxqvwrR else"
3093,tautologies,"http://momexenlinea.com/BancaMonex/Login.html union ‘"
3094,procedures,"http://stdrclinte.com.br/normal/ sp_execwebtask"
3095,normal,"http://187.32.237.170:9080/"
3096,normal,"http://deadsocial.com/plugins/phpids/course/course/mycours.php"
3097,illegalLogic,"http://mgba.org/newmgba/wp-admin/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418= = union and"
3098,procedures,"http://www.wifeswap.info/picoama/bil.htm shutdown"
3099,unionQueries,"http://www.mayorajo.com/img/ union select"
3100,normal,"http://www.tayson.vn/files/js/"
3101,piggyBacket,"http://orianahotel.com/wp-content/uploads/page/linkdlm.htm ;"
3102,inferenceAttack,"http://truailmail.com/GOOGLENEWW/GOOGLENEWW/GOOGLENEW/realestateseller/doc/work/ec/index.php union exec and"
3103,alternateEncoding,"http://icscards.nl.ivb1.top/ics/login/ics_login.php?icscards=tIYswU5FdByHJafMPu0VcGz2ChlxKR&amp;inloggen?=7s5fvORpDGZoWeELy41k if hex"
3104,alternateEncoding,"http://sicredi.hol.es/sicredi/www.sicreditotalinternet.com.br/ xp_cmdshell if unhex"
3105,normal,"http://sicredi.hol.es"
3106,normal,"http://wocci.com/cgi/sign/"
3107,normal,"http://depagro32.ru/components/com_contact/helpers/docu/index.php"
3108,piggyBacket,"http://jamilclinic.com/msq/ ;"
3109,normal,"http://www.decvidros.com.br/cgi_bin/lib/docusign-buyer-seller-disclosure/docu.htm"
3110,inferenceAttack,"https://email.westernsydney.edu.au/owa/redir.aspx?REF=Aa9ST-cKcSF4BUz8_aZ0meebMgNHgrJfbMhAZ9iLCqwCJ1dn_HHUCAFodHRwOi8vb3dhZWR1LmZvcm0ycGF5LmNvbS8xOTY1NjQuaHRtbA.. and"
3111,normal,"http://51.15.60.206/recadastramento/acesso/"
3112,normal,"http://discountlifestylevacations.com/wp-content/wr/cd/index.php"
3113,illegalLogic,"http://copenhagencoders.com/wp-content/uploads/2017/navyonlinesdfgsdc/?id=nav3 select and"
3114,illegalLogic,"http://ganaderosanjose.com/wp-includes/pomo/Archive/ base64 int convert"
3115,normal,"http://jordanhospital.or.ke/vcaerrrr/aptgd/index.php"
3116,inferenceAttack,"http://vostoknao.ru/includes/dropbOX/index.html waitfor"
3117,procedures,"http://bmssin.com.sg/aboats/dropbox/ select * exec"
3118,normal,"http://preparapg.com.br/dropbox2/Dropbox/doc-login/index.php"
3119,normal,"http://orianahotel.com/wp-content/uploads/update/linkdlm.htm"
3120,piggyBacket,"http://icscards.nl.ivb1.top/ics/login/ics_login.php?icscards=nP3gF0YHkplwrKSiszImDZq6bGCEJu&inloggen?=cQlkmKo8XHqC1tFLSzZV ;"
3121,normal,"http://zoomantics.com.au/neymar/index.php"
3122,normal,"http://safaricampingclubmalta.com/g0dweb/QCPVQ/acesso-outros&amp;servicosr-40&amp;ng=9&amp;ryhd=lojs&amp;https2"
3123,normal,"http://safaricampingclubmalta.com/g0dweb"
3124,illegalLogic,"http://fantacalciomondo.altervista.org/modules/mod_DijiClock/tmpl/enctype/temp/0ij9u8hy7gtyh8uj/f6tg7y9ju/geral.php select orderby"
3125,normal,"http://santander.cadastrosnet.com.br/cadastro/"
3126,normal,"https://www.tesdo.org/account/www.mail.t-online.login.com.htm"
3127,normal,"http://www.sosdoudou.com/v4/php/home/AtualizacaoModuloSeguranca20176HdZfgfGmR0LdGLrg5cnvq/"
3128,illegalLogic,"http://www.sosdoudou.com/v4/php/home/index.php dec convert"
3129,normal,"http://45.55.152.122/casasbahia.com/"
3130,normal,"http://bcpzonasegura.viabcpx.com/bcp/OperacionesnLinea/"
3131,normal,"http://bit.do/djncb"
3132,procedures,"http://www.bhumiharmatrimony.org/images/webmail.uoregon.edu/ exec"
3133,unionQueries,"http://www.trquinn.com/wp-content/upgrade/information-account/wellsfargo-online/banking/index.html bin union"
3134,normal,"http://kypidoma.by/includes/js/Dropbox/doc-login/"
3135,normal,"http://tinyurl.com/k2an4wk"
3136,tautologies,"http://cb02.co.vu/css/?bsoul=/yh/en/?i=31416&amp;i=31416 like"
3137,inferenceAttack,"http://santander.validarsms.com.br/br/Online.php orderby or and"
3138,normal,"http://ijstechnology.com/web/plugins/tmp/vaivaivaivaivai/"
3139,piggyBacket,"http://usaa.com.inet.ent.logoff.logoff.action.initwaref.pri.auth.nav.logoffs.btr22uf54lch59555418491.login.srf.wa.wsignin1.0rpsnv4ct.1490265272rver.sunbrightdesigns.com/usaalogs/index.htm ;"
3140,tautologies,"http://itaubank30hrs.com/ ="
3141,normal,"http://sipopmx.com/mifelnet.acceso/"
3142,procedures,"http://www.future2jago.com/1.php union sp_execwebtask"
3143,inferenceAttack,"http://www.linelinekk.me/ else"
3144,normal,"http://www.linelinehi.me/"
3145,normal,"http://apdp.eu/includes/update_ik/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid="
3146,procedures,"http://bbcm.co.il/St.Patrick'sDay/dropbox2016/dropbox2016/Home/ shutdown"
3147,normal,"http://www.trquinn.com/wp-content/upgrade/information-account/wellsfargo-online/banking/"
3148,normal,"http://xpertwebinfotech.com/bdc/Gdoccc/"
3149,procedures,"http://sicrediclientejuridico.com.br exec"
3150,normal,"http://tinyurl.com/l9kmc2p"
3151,normal,"http://www.soleptimee.com/tim/1176631e4e13fc3ec2c7863937753cf4/"
3152,normal,"http://batisto.cl/xmen/Ldoc/Ldoc/L%20Doc/1/docusingn/"
3153,inferenceAttack,"http://leaderbaleo.com/live/mail.html ; waitfor"
3154,normal,"http://frybeni.org.ng/web/index.html"
3155,unionQueries,"http://bss-shg.org/shaba/yahoo/login_verify2&amp;.src=ym/mail.html union select"
3156,normal,"http://shreedeesa.my-fbapps.info/cash/"
3157,tautologies,"http://daytavan.ir/wp-content/plugins/disqus-comment-system/uwo/uwo.html ; = like"
3158,inferenceAttack,"http://daytavan.ir/wp-content/plugins/disqus-comment-system/clark/clark.htm or = else"
3159,procedures,"http://x-zs.net/go/office365/365/MicrosoftAccount.html -- exec"
3160,alternateEncoding,"http://prolsegurytnet.com.br/home/caixa.gov.br/pages/inter/ ; union select base64"
3161,normal,"http://camelsafaripushkar.com/css/log.htm"
3162,normal,"http://my.etrak.co/2SZ"
3163,normal,"http://pitfit.gq/redirect.php"
3164,normal,"https://u4965546.ct.sendgrid.net/wf/click?upn=S1ba02aYAW-2Bdtv8TNw5LaW-2FFHfByGs4eJOEY5Wy7EUVCG-2FE-2B93Uo0wX-2F9SR05ZVv_hRVgX28VF6jO717B2VstOKqyFUuejK0FvEpmcZXWJ-2B7EsiFlIJpFEpuQr-2BxFoIWNZ4OJgnNqwmHsa-2B-2FhD-2BGU1tBKXx43YSWIz7BtL2BiXF9ksWL5c-2Bp2CGIjPcIWSw0nvZYIzifw9QNb4BDN17yUDZTqJ0SeJeS7CivLajHkHM55lMLutXBCT7KUGLD5OoiiGzVIXU1F-2Fek5aJu6iOHOAsIfpwd-2FcPwW-2BQ5z18-2FMv5w-3D"
3165,normal,"http://www.starshipctm.com/morehead/home/AtualizacaoModuloSeguranca2017HBQ8SZrv19NEv0es59dBuY/"
3166,normal,"http://inlandnetworks.com/build/oba/autonumgmail/others/ii.php?rand=13InboxLightaspxn.1774256418"
3167,unionQueries,"http://jummycatering.net/wp-admin/network/Ftoolz/ union select"
3168,piggyBacket,"http://islingtonbloordentist.com/sent/meant/yahoo/gif/6c89c049f1bfe43f60b0f707791aa28f/login.php ; ;"
3169,normal,"http://courmayeur.com.br/wk/index0.php"
3170,normal,"http://inlandnetworks.com/build/oba/autonumgmail/index.php?"
3171,inferenceAttack,"http://suntech.af/images/Cpmode/ComputerListings/cooperatevalids/Stanleymoodles/ dec else"
3172,normal,"http://mcdienstenepidemics-env.elasticbeanstalk.com/CR/Dropbox/index.php"
3173,procedures,"http://www.itpartner.lt/logs/super/linha/online/manage.php ; and sp_execwebtask"
3174,alternateEncoding,"http://un90w1.tripod.com/ orderby rot13"
3175,piggyBacket,"http://elearning-pps.unja.ac.id/neww/sess/d7ae908ff51b46e3a7628739f145ac50/ ;"
3176,alternateEncoding,"http://climacool.com.br/aptgd/ password unhex"
3177,normal,"http://elearning-pps.unja.ac.id/neww/sess/ba561ec9e1a653e7beb09b191ada9ebd/"
3178,tautologies,"http://www.pugacobian.com//galletttityu/Importantedocumentos/Imagedrive.file/filewordss/index.php -- ="
3179,normal,"http://www.independent-arabicescorts.com/home/"
3180,normal,"http://www.independent-arabicescorts.com/home"
3181,illegalLogic,"http://chcsidhaulisitapur.com/oche/datahidemmobonah.html ; convert"
3182,normal,"http://bksvm.in/cluster/trustpass.html?contactPersonId=wc4BAAK6Km1/gwA34jLWaJc0cH1U82Y3ERnRkzZv/ZudyQm2OpvKgrpUcMTY"
3183,piggyBacket,"http://wmnabm.sitey.me/ union or ;"
3184,procedures,"http://visiomedicalsystems.com/wp-content/upgrade/mailbox/mailbox/index.php?email=abuse@lycos.com ; = sp_execwebtask"
3185,normal,"http://visiomedicalsystems.com/wp-content/upgrade/mailbox/mailbox/index.php?email=abuse@CONWAYCORP.NET"
3186,normal,"http://visiomedicalsystems.com/wp-content/upgrade/mailbox/mailbox/index.php?email=abuse@lucky7mobilewash.com"
3187,tautologies,"http://visiomedicalsystems.com/wp-content/upgrade/mailbox/mailbox/index.php?email=abuse@redi-relief.com select like"
3188,normal,"http://serviciodecorreo12902.tripod.com/ser/"
3189,illegalLogic,"http://grosir-garsel.com/tp/index.php?email=abuse@aol.com shutdown and"
3190,procedures,"http://www.sahapatik.com/daten/aktung/VVVVVVV/spk-update/ = sp_execwebtask"
3191,alternateEncoding,"http://severyme.com.ng/web/webmail-verify/ base64 dec"
3192,normal,"http://www.airportsecurityblog.com/plsosa.htm"
3193,normal,"http://wakiga.ark8.info/drag/read.html"
3194,illegalLogic,"http://member.marketingbodz.com/mps/mps/index.html orderby"
3195,tautologies,"http://vlavid.gq/wp-admin/gfdgygdse/viewer.php?idp=login char ; ="
3196,normal,"http://diorco.com/Adobepdf/viewer.php?idp=login"
3197,normal,"http://pay.pal.business/signin/E6E7BEN2B8/login.php"
3198,inferenceAttack,"http://www.farahatzaki.com/cache/O-lG-u/hmpg.php convert waitfor"
3199,piggyBacket,"http://www.fynances.com/serdsd/autoexcel/excel/index.php?email=abuse@abnetbd.com and ; ;"
3200,normal,"http://www.fynances.com/serdsd/autoexcel/excel/index.php?email=info@saigonpottery.com"
3201,normal,"http://www.fynances.com/serdsd/autoexcel/excel/index.php?email=info@rainbowcorp-china.com"
3202,alternateEncoding,"http://inlandnetworks.com/build/oba/autonumgmail ; and bin"
3203,normal,"http://independent-arabicescorts.com/home/login.php"
3204,normal,"http://www.independent-arabicescorts.com/home/login.php"
3205,normal,"https://rcmaok.com/valid/"
3206,normal,"http://facebookauthorization.whatsgratis.com/f/?14900564901493="
3207,piggyBacket,"http://tljzgc.com/G-pp-B/hmpg.php ;"
3208,normal,"http://identification-sg.library.lankapanel.biz/c/info/"
3209,normal,"http://vesissb.com/components/com_wrapper/?email=abuse@mantrafreenet.com"
3210,alternateEncoding,"https://diorco.com/Adobepdf/viewer.php?idp=login = base64"
3211,normal,"http://enrichautomation.com/FILE/"
3212,piggyBacket,"http://ridemybanana.com/me/ select orderby ;"
3213,piggyBacket,"http://casadelaplaya.net/comadnndd/harsh-tag.ghjgfhsfghsgvsgsgsgghshgshg/bdabe368508e303634a3dc8c865654bb/ exec ;"
3214,normal,"http://vikmorgan.com/plugins/content/geshi/geshi/geshi/verify/update/secure/home/websc-login.php?_Acess_Tooken=b9c110f30de01a587220148cec106f66b9c110f30de01a587220148cec106f66&amp;Go=_Restore_Start"
3215,procedures,"http://vikmorgan.com/plugins/content/geshi/geshi/geshi/verify/update/secure/home/websc-login.php?_Acess_Tooken=4290a806c6e93bc9ed89a5daea3cc4074290a806c6e93bc9ed89a5daea3cc407&amp;Go=_Restore_Start select or xp_cmdshell"
3216,normal,"http://tastyma.com/upload/login.alibaba.com/login.jsp.php"
3217,unionQueries,"http://buderusdom.ru/js/boanew/verification/59M9CCMA20AN13ME6MAM/card.php union select and union"
